ax (m/s^2),ay (m/s^2),az (m/s^2)
-0.9027,-1.3209,-1.0024
-0.9061,-1.5387,-0.7731
-0.7859,-1.6207,-0.4827
-0.5331,-1.5939,-0.1793
-0.3518,-1.4755,0.0655
-0.309,-1.3957,0.3983
-0.0986,-1.3602,0.5931
0.1006,-1.3556,0.6191
0.1788,-1.3846,0.4994
0.0827,-1.4857,0.277
-0.1925,-1.608,-0.0095
-0.5449,-1.7051,-0.3609
-0.8365,-1.7596,-0.742
-0.9844,-1.7515,-1.0786
-1.0064,-1.707,-1.3092
-0.9826,-1.6139,-1.4275
-0.9546,-1.5415,-1.4335
-0.9818,-1.4566,-1.368
-0.9379,-1.3932,-1.2285
-0.8734,-1.3378,-1.0841
-0.855,-1.2673,-1.0109
-0.8105,-1.1461,-1.0059
-0.7333,-0.9832,-1.0607
-0.7444,-0.8712,-1.132
-0.754,-0.7593,-1.1837
-0.8205,-0.7019,-1.2323
-0.921,-0.7175,-1.2578
-0.9903,-0.8443,-1.1846
-0.9508,-1.0679,-1.0726
-0.8623,-1.3001,-0.9201
-0.728,-1.4676,-0.7319
-0.5987,-1.5664,-0.6227
-0.5063,-1.5275,-0.6844
-0.47,-1.4155,-0.7833
-0.4538,-1.3351,-0.9163
-0.5593,-1.226,-1.0756
-0.7153,-1.143,-1.2523
-0.8172,-1.115,-1.415
-0.8752,-1.0682,-1.5523
-0.845,-0.9602,-1.6284
-0.8032,-0.7846,-1.737
-0.7872,-0.5915,-1.8686
-0.6746,-0.4231,-1.9855
-0.5558,-0.3162,-2.0166
-0.257,-0.1274,-1.7508
0.1475,0.2369,-1.4855
0.4173,0.704,-1.3794
0.7339,1.0513,-0.7423
1.3536,1.2912,0.5833
1.9689,1.6662,2.1242
2.3178,2.1926,3.5151
2.2836,2.5447,4.6785
1.7837,2.7046,5.5502
0.9539,2.6375,5.8568
0.2675,2.4248,5.2362
-0.2161,2.1454,4
-0.561,2.0181,2.458
-0.5381,2.1967,0.8587
0.0233,2.6752,-0.5147
0.6095,3.2016,-1.4401
1.0656,3.6795,-1.8403
1.4737,3.7714,-1.4689
1.5377,3.4647,-0.5736
1.4966,2.6632,0.552
1.451,1.6303,1.5344
1.3343,0.6235,2.1717
1.1245,-0.1329,2.4442
0.8822,-0.562,2.4018
0.6975,-0.6631,2.0104
0.5353,-0.5231,1.2817
0.3341,-0.3127,0.4468
0.254,-0.1235,-0.3517
0.2546,-0.0264,-0.9447
0.2601,-0.057,-1.2039
0.2802,-0.1895,-1.1512
0.3028,-0.3699,-0.8739
0.3379,-0.6114,-0.4896
0.4155,-0.877,-0.1187
0.4239,-1.0958,0.2132
0.46,-1.2232,0.4171
0.424,-1.3071,0.4575
0.2704,-1.3235,0.3142
0.0508,-1.2549,0.0717
-0.1861,-1.1201,-0.1896
-0.3609,-0.9428,-0.4085
-0.4184,-0.7829,-0.551
-0.3889,-0.6599,-0.6212
-0.2755,-0.6578,-0.6512
-0.0513,-0.7653,-0.6516
0.2981,-0.9418,-0.6241
0.7303,-1.1587,-0.6313
1.1603,-1.3027,-0.7513
1.579,-1.3757,-0.8981
1.8542,-1.3791,-1.0552
1.9546,-1.3386,-1.1837
1.8137,-1.2876,-1.2407
1.5364,-1.298,-1.209
1.1745,-1.399,-1.1231
0.8328,-1.5381,-0.9893
0.4945,-1.6916,-0.8425
0.2317,-1.8696,-0.7178
0.1027,-1.9737,-0.6707
0.2037,-2.0613,-0.7258
0.4505,-2.0814,-0.8949
0.6867,-1.9426,-1.1392
0.8781,-1.733,-1.371
1.0019,-1.5486,-1.4944
1.1068,-1.4088,-1.5036
1.1647,-1.2828,-1.3851
1.2699,-1.1614,-1.2481
1.2457,-0.9374,-1.1027
1.1518,-0.688,-0.9922
1.0327,-0.5286,-0.8811
0.9182,-0.5196,-0.7654
0.8744,-0.6566,-0.6461
0.8502,-0.8319,-0.6566
0.9308,-1.0213,-0.7785
1.1795,-1.1927,-0.9367
1.3341,-1.2121,-1.3974
1.2247,-0.8714,-2.0983
1.022,-0.1693,-2.5031
0.6259,0.7266,-2.2127
0.2391,1.5237,-1.4977
-0.2739,2.1471,-0.5781
-0.7986,2.5163,0.6284
-1.3573,2.7394,2.0823
-1.8356,2.8589,3.4581
-2.1512,2.8678,4.5824
-2.0094,2.6809,5.2833
-1.6453,2.4006,5.487
-1.2952,2.1046,5.1627
-1.0252,1.9146,4.1801
-1.1043,1.8257,2.9561
-1.2889,1.6199,1.6798
-1.2517,1.4049,0.339
-1.2572,1.2011,-0.8546
-1.0109,0.9478,-2.0743
-0.5072,0.7458,-2.798
0.0017,0.7962,-3.024
0.2151,0.993,-2.6509
0.3757,1.0288,-1.745
0.2051,0.8839,-0.5844
-0.3151,0.7726,0.5563
-1.0639,0.7905,1.5441
-1.8327,0.9244,2.3028
-2.4965,1.0633,2.8258
-2.8792,1.1254,3.0327
-2.9315,1.1349,2.9625
-2.5955,1.1331,2.574
-1.9837,1.1133,1.9991
-1.2173,0.9898,1.3987
-0.5503,0.7845,0.8788
-0.0635,0.4598,0.5017
0.2167,-0.0248,0.2324
0.2945,-0.6115,0.0628
0.2462,-1.2213,-0.1056
0.1627,-1.7774,-0.2855
0.0367,-2.1839,-0.4771
-0.1851,-2.4095,-0.7121
-0.4095,-2.4372,-0.9078
-0.6179,-2.3674,-1.0351
-0.784,-2.234,-1.0932
-0.9008,-2.078,-1.0492
-1.0214,-1.8974,-0.9348
-1.0818,-1.7095,-0.7886
-1.0728,-1.5125,-0.6546
-1.0495,-1.3953,-0.5334
-0.997,-1.3368,-0.4556
-0.9097,-1.3967,-0.433
-0.8346,-1.5107,-0.4318
-0.7544,-1.717,-0.4665
-0.643,-1.9846,-0.4818
-0.4772,-2.2779,-0.4959
-0.3007,-2.5347,-0.5855
-0.2582,-2.6608,-0.897
-0.3695,-2.5039,-1.3822
-0.5198,-2.1894,-1.8521
-0.6544,-1.7905,-2.1569
-0.7655,-1.4476,-2.2576
-0.8235,-1.209,-2.1174
-0.7497,-1.1118,-1.7366
-0.556,-1.1556,-1.2504
-0.2883,-1.3067,-0.7264
-0.118,-1.4614,-0.3397
-0.1488,-1.4651,-0.1265
-0.4507,-1.2669,-0.1574
-0.8426,-0.863,-0.4321
-1.065,-0.4455,-0.8096
-1.1799,-0.1494,-1.1435
-1.1883,-0.0457,-1.3785
-1.1054,-0.0867,-1.4236
-0.9105,-0.3497,-1.3079
-0.7013,-0.6568,-1.1175
-0.4875,-0.9166,-0.9114
-0.3246,-1.1379,-0.8454
-0.3861,-1.2536,-1.0361
-0.6564,-1.2484,-1.4263
-1.0029,-1.2491,-1.9485
-1.2541,-1.2308,-2.4588
-1.2242,-1.1222,-2.6615
-0.7092,-0.7792,-2.2602
-0.0621,0.0225,-1.6248
0.4178,0.9757,-0.9313
1.0815,1.764,0.3549
1.8426,2.3806,2.0989
2.4106,2.9303,3.8896
2.6389,3.4162,5.6166
2.339,3.9188,7.0069
1.5558,4.4116,7.4996
0.563,4.8051,7.0753
-0.1891,5.0179,6.0507
-0.7942,5.2215,4.7203
-1.099,5.4543,3.2071
-0.9714,5.1202,1.3895
-0.5296,4.4408,-0.4949
-0.2457,3.8098,-1.4321
0.164,2.8748,-1.8532
0.6092,1.9984,-1.9924
1.1252,1.038,-1.8482
1.4237,0.0885,-1.5445
1.4046,-0.7782,-1.0929
1.2658,-1.4542,-0.6745
1.1426,-1.9029,-0.413
1.0566,-1.9135,-0.3297
1.0051,-1.5702,-0.3109
0.8824,-1.0721,-0.2424
0.666,-0.5729,-0.0907
0.2774,-0.1192,0.1786
-0.2931,0.2425,0.5049
-0.4753,0.1948,0.8226
-0.5419,-0.0606,0.9462
-0.5728,-0.4539,0.9238
-0.5018,-0.8951,0.7488
-0.4666,-1.2254,0.4811
-0.3363,-1.4343,0.1537
-0.094,-1.5664,-0.2845
0.1897,-1.6568,-0.6975
0.4611,-1.7048,-0.9984
0.7118,-1.6819,-1.1681
0.8475,-1.5691,-1.2196
0.945,-1.3805,-1.1851
0.9483,-1.2023,-1.0958
0.905,-1.0553,-0.9895
0.887,-0.9926,-0.8171
0.8316,-0.9716,-0.6296
0.7544,-0.988,-0.4396
0.7437,-1.0465,-0.3811
0.7391,-1.1113,-0.4231
0.7285,-1.1842,-0.5554
0.654,-1.26,-0.7434
0.5913,-1.3837,-0.9026
0.5155,-1.5238,-1.0911
0.4305,-1.6516,-1.245
0.3592,-1.767,-1.3835
0.3445,-1.8987,-1.5046
0.4182,-1.9986,-1.592
0.5265,-2.0881,-1.6605
0.6247,-2.0859,-1.7102
0.7323,-2.0087,-1.736
0.7946,-1.869,-1.7146
0.8253,-1.6941,-1.629
0.8213,-1.5374,-1.555
0.7676,-1.3758,-1.5117
0.7123,-1.2527,-1.5671
0.7853,-1.1249,-1.6786
0.9015,-1.0276,-1.8695
1.0146,-0.9434,-2.1106
1.1013,-0.9268,-2.3298
1.1857,-0.9057,-2.4537
1.2029,-0.8895,-2.5474
1.1151,-0.9288,-2.6169
0.9437,-1.0695,-2.6121
0.7942,-1.3307,-2.5596
0.6883,-1.6294,-2.4895
0.3199,-1.6155,-2.8319
-0.2846,-0.9368,-3.0104
-0.6245,0.1854,-2.6818
-0.3448,1.3254,-2.0148
-0.1227,2.3373,-0.6499
-0.5392,3.224,1.5265
-1.3045,4.1824,4.0272
-1.6603,4.7602,6.2641
-1.5291,4.761,8.0534
-1.3478,4.5635,9.2477
-1.3762,4.4242,9.515
-1.2225,4.2864,9.0921
-0.786,4.0025,8.052
-0.3467,3.5861,6.1884
-0.185,3.1185,3.9492
-0.3678,2.7594,1.6543
-0.7893,2.4974,-0.4572
-1.2227,2.174,-2.1723
-1.5292,1.596,-3.1244
-1.6987,1.0067,-3.2241
-1.6242,0.5268,-2.5793
-1.3301,0.1019,-1.5805
-1.0354,-0.1336,-0.4323
-0.8775,-0.1099,0.7176
-0.8393,0.1086,1.7174
-0.8361,0.4611,2.3129
-0.8082,0.8539,2.4828
-0.696,1.2971,2.3683
-0.4844,1.6762,2.0913
-0.2369,1.738,1.7478
0.1155,1.4998,1.4196
0.4049,0.993,1.0976
0.5775,0.369,0.7273
0.5208,-0.2259,0.3943
0.3291,-0.6886,0.1072
0.0677,-1.0069,-0.1804
-0.2391,-1.1876,-0.4622
-0.4947,-1.2666,-0.6455
-0.7279,-1.2698,-0.7649
-0.8942,-1.1708,-0.8401
-0.8761,-1.1017,-0.8292
-0.7687,-1.0771,-0.752
-0.6045,-1.0785,-0.6155
-0.4325,-1.1283,-0.4626
-0.2803,-1.1887,-0.3078
-0.1973,-1.2819,-0.1657
-0.1595,-1.3723,-0.1458
-0.1741,-1.5004,-0.2489
-0.2371,-1.5939,-0.4501
-0.3182,-1.6906,-0.7491
-0.3967,-1.8021,-1.0613
-0.48,-1.9089,-1.3135
-0.5568,-1.9869,-1.4727
-0.6255,-2.0051,-1.6109
-0.7298,-1.9462,-1.765
-0.793,-1.8128,-1.887
-0.8238,-1.6479,-1.9746
-0.7894,-1.4874,-1.9867
-0.6834,-1.3601,-1.9567
-0.605,-1.2324,-1.9325
-0.5586,-1.1093,-1.9113
-0.5706,-0.9071,-1.8995
-0.6563,-0.6453,-1.875
-0.8594,-0.35,-1.8715
-1.0534,-0.028,-1.8621
-1.2331,0.2274,-1.7533
-1.4387,0.4014,-1.6037
-1.7047,0.5628,-1.3971
-1.9442,0.6776,-1.2056
-2.1523,0.7141,-1.0278
-2.3502,0.6769,-0.93
-2.4933,0.6303,-0.9092
-2.5636,0.5289,-0.912
-2.4177,0.308,-1.0036
-2.0852,-0.0121,-1.2036
-1.5941,-0.2504,-1.3163
-1.1476,-0.2279,-1.4149
-0.8541,0.1646,-1.574
-0.6386,0.6675,-1.693
-0.1004,1.0336,-1.3753
0.7631,1.3044,-0.5754
1.7903,1.6794,0.6973
2.7802,1.962,2.2538
3.6094,1.8786,3.8481
4.1648,1.2416,4.9665
4.168,0.3574,5.5111
3.5911,-0.4312,5.7606
2.6289,-0.9035,5.7185
1.4279,-1.0463,5.1851
0.1376,-0.9651,4.1633
-0.8254,-0.7389,2.8173
-1.3575,-0.3693,1.4052
-1.5261,0.1461,0.1235
-1.462,0.7063,-0.9121
-1.1806,1.1298,-1.4457
-0.818,1.3496,-1.4693
-0.5573,1.4648,-0.999
-0.4455,1.547,-0.0371
-0.3699,1.6002,1.058
-0.306,1.6142,2.1325
-0.1641,1.5776,2.977
0.0321,1.4368,3.4497
0.3225,1.1541,3.4893
0.604,0.7788,3.0969
0.7631,0.4489,2.4039
0.7941,0.1855,1.5699
0.782,-0.0218,0.7289
0.7469,-0.2271,0.0132
0.6719,-0.4319,-0.5558
0.6017,-0.7004,-0.8869
0.5467,-0.9416,-1.0117
0.4984,-1.1675,-0.9345
0.5161,-1.3787,-0.7275
0.6073,-1.545,-0.3995
0.7201,-1.6604,-0.0133
0.8006,-1.6661,0.2957
0.7807,-1.5988,0.5301
0.7039,-1.5165,0.6673
0.6253,-1.4407,0.6668
0.471,-1.3809,0.5179
0.2976,-1.2956,0.2691
0.1209,-1.2108,0.0336
-0.0247,-1.1405,-0.2039
-0.1521,-1.0868,-0.4009
-0.159,-1.0426,-0.5408
-0.0693,-1.0008,-0.6139
0.1276,-0.9805,-0.6414
0.3827,-0.9699,-0.6471
0.6083,-0.9498,-0.6212
0.7928,-0.9062,-0.508
0.8999,-0.8225,-0.4093
0.9889,-0.7305,-0.2854
0.9659,-0.6806,-0.2191
0.8308,-0.6805,-0.1854
0.5853,-0.7492,-0.2199
0.3708,-0.8245,-0.3034
0.2956,-0.827,-0.4684
0.3177,-0.7749,-0.6717
0.4642,-0.5981,-0.9043
0.6373,-0.3437,-1.1304
0.8181,-0.0901,-1.256
0.9416,0.1146,-1.2879
1.0834,0.1816,-1.1369
1.2454,0.0721,-0.8729
1.2883,-0.131,-0.5694
1.199,-0.321,-0.2038
1.195,-0.5247,0.034
1.2954,-0.5853,-0.0036
1.2969,-0.3111,-0.3281
0.9586,0.4724,-0.7036
0.3943,1.7291,-0.6277
0.0181,2.8779,-0.2276
-0.0258,3.3561,0.2945
0.0994,3.0617,0.8087
0.2057,2.1678,1.366
-0.0305,1.1098,1.8324
-0.5491,0.0557,2.0236
-1.2131,-0.8354,1.8406
-1.8361,-1.4788,1.534
-2.2914,-1.871,1.018
-2.5797,-1.9239,0.4003
-2.6128,-1.6932,-0.1757
-2.2879,-1.3335,-0.5807
-1.7146,-1.0194,-0.6645
-0.987,-0.8062,-0.4326
-0.1863,-0.6973,0.0143
0.5364,-0.5172,0.6634
1.003,-0.251,1.3714
1.1321,0.0853,2.0151
1.0362,0.4064,2.5271
0.7909,0.6207,2.8355
0.4791,0.7229,3.0108
0.1331,0.7322,3.0603
-0.245,0.7064,2.954
-0.5103,0.6252,2.6428
-0.6112,0.4397,2.1032
-0.7025,0.1868,1.4962
-0.8099,-0.0917,0.9643
-0.726,-0.3616,0.4398
-0.6021,-0.6871,0.0689
-0.6016,-1.0511,-0.1834
-0.6912,-1.3695,-0.369
-0.7103,-1.6016,-0.4096
-0.6519,-1.7189,-0.3449
-0.5945,-1.6667,-0.2117
-0.6149,-1.5317,-0.0293
-0.6942,-1.2689,0.1996
-0.8274,-1.0273,0.4247
-0.9325,-0.7881,0.6597
-1.0713,-0.5205,0.8486
-1.2145,-0.2632,0.9708
-1.3866,-0.0953,1.0007
-1.6486,0.0646,0.9621
-1.6798,0.1209,0.9308
-1.5471,0.1121,0.8487
-1.4089,0.0457,0.7338
-1.1888,-0.0592,0.6408
-0.876,-0.2505,0.6156
-0.5537,-0.4085,0.5892
-0.4041,-0.5044,0.5755
-0.291,-0.5837,0.5525
-0.5138,-0.7126,0.2851
-0.6725,-0.68,-0.0154
-0.2478,-0.6985,-0.2025
-0.1583,-0.7486,-0.4856
-0.1995,-0.627,-0.495
-0.1704,-0.5354,-0.3745
0.6363,-0.431,-0.2158
0.004,-0.2013,-0.347
-0.2139,-0.0216,-0.1028
0.0249,0.0094,0.1241
-0.1548,-0.0184,0.5209
-0.4262,-0.0553,0.8173
-0.5811,-0.1038,0.8627
-0.3351,-0.1333,0.9816
-0.229,-0.0403,0.8656
-0.5563,0.0882,-0.0125
-0.5725,-0.0658,-0.297
-0.6586,-0.1379,-0.4205
-0.7819,-0.0003,-0.5056
-0.5026,-0.2053,-0.7493
-0.1425,-0.2712,-0.9853
0.0091,-0.337,-1.0694
0.0902,-0.3672,-0.813
0.0047,-0.3105,-0.1015
-0.0126,-0.3111,0.2463
-0.2311,-0.2383,0.7098
-0.4995,-0.1816,1.1098
-0.6265,-0.0742,1.2868
-0.6483,-0.0645,1.252
-0.6711,-0.2155,1.0153
0.0013,-1.0255,-0.2351
-0.3735,-0.0744,-0.2664
-0.1352,-0.0605,-0.2345
0.1045,0.0721,-0.3692
0.0188,0.0406,-0.3799
-0.0601,-0.1988,-0.0944
0.1587,-0.2968,0.0596
0.2974,-0.2988,-0.0263
0.1729,-0.3363,-0.1227
0.0026,-0.3854,-0.0063
0.0459,-0.3677,0.1493
0.0655,-0.2525,0.3191
0.0516,-0.215,0.5283
-0.0086,-0.1601,0.788
0.0218,-0.0927,0.9092
0.1216,0.0187,0.7738
0.2219,0.0308,0.5455
0.1666,-0.0772,0.2632
0.1547,-0.1684,0.0745
0.2466,-0.2026,0.1379
0.1881,-0.1678,0.253
-0.1284,-0.1308,0.2204
-0.5226,-0.1805,0.2994
-0.2423,-0.1761,0.4671
0.1542,-0.0869,0.6194
0.0804,-0.0355,0.7212
0.0508,-0.0569,0.5216
0.1013,-0.086,0.249
0.0908,-0.1246,0.0529
0.0159,-0.1728,-0.0379
-0.078,-0.2352,-0.0622
-0.1434,-0.3354,-0.121
-0.0935,-0.3514,-0.1693
-0.0162,-0.3214,-0.2045
-0.031,-0.291,-0.1668
0.0247,-0.2316,-0.1009
-0.0027,-0.1602,-0.0042
-0.0536,-0.1009,0.1313
-0.0395,-0.0851,0.2079
0.0014,-0.048,0.2205
-0.0343,-0.0397,0.1998
-0.0992,-0.0504,0.102
-0.1169,-0.1038,0.0127
-0.1259,-0.1612,-0.0928
-0.1596,-0.2442,-0.1929
-0.1513,-0.2362,-0.018
-0.182,-0.1973,0.1865
-0.1632,-0.2379,0.2368
-0.0678,-0.2647,0.2836
-0.0275,-0.1984,0.2069
-0.0159,-0.1849,0.1399
-0.0189,-0.1927,0.0462
-0.0606,-0.236,-0.1015
-0.0307,-0.2498,-0.1673
-0.0369,-0.2221,-0.1777
-0.154,-0.1912,-0.2263
-0.1159,-0.1501,-0.1015
-0.0969,-0.0898,0.0134
-0.0873,-0.1134,0.1431
-0.0747,-0.1754,0.1463
-0.0639,-0.1992,0.0441
-0.1152,-0.226,0.1998
-0.0441,-0.262,0.684
0.0349,-0.1838,1.085
